address,city,floor,latitude,longitude,price,rooms,sq,year,price_per_sq
Jeżyce Podolany,Poznań,4.0,52.456781,16.887939,287000.0,1.0,31.11,2020.0,9225.329476052717
Nowe Miasto Malta Katowicka,Poznań,5.0,52.3973449,16.9619394,443362.0,3.0,50.67,2022.0,8749.990132228142
Nowe Miasto Malta ul. Katowicka,Poznań,5.0,52.3973449,16.9619394,308750.0,2.0,32.5,2022.0,9500.0
Wilda,Poznań,5.0,52.3897748,16.9174381,113900.0,1.0,13.3,1910.0,8563.90977443609
Wilda Dolna Wilda ul. Stefana Czarnieckiego,Poznań,2.0,52.3941575,16.9162342,575035.2,3.0,62.64,2022.0,9180.0
Nowe Miasto Malta ul. Katowicka,Poznań,1.0,52.3973449,16.9619394,348930.0,2.0,38.77,2022.0,9000.0
Grunwald,Poznań,2.0,52.404212,16.882542,410020.0,2.0,49.4,1905.0,8300.0
Nowe Miasto Malta,Poznań,0.0,52.40739345,16.979467067544743,332316.0,2.0,36.72,2021.0,9050.0
Jeżyce Winiary Piątkowska,Poznań,1.0,52.4006632,16.91973259178088,289000.0,1.0,38.8,1930.0,7448.453608247423
Wilda ul. Ignacego Prądzyńskiego,Poznań,1.0,52.4006632,16.91973259178088,495000.0,3.0,61.0,1910.0,8114.754098360656
Grunwald Łazarz,Poznań,2.0,52.40537,16.90232988904303,857071.0,4.0,108.49,1910.0,7900.0
Grunwald Górczyn ul. Ceglana,Poznań,1.0,52.3709933,16.8631459,697872.0,4.0,75.04,2020.0,9300.0
Grunwald Jeleniogórska 1/3,Poznań,4.0,52.404212,16.882542,282486.0,1.0,31.74,2021.0,8900.0
Nowe Miasto Malta ul. Katowicka,Poznań,3.0,52.3973449,16.9619394,308750.0,2.0,32.5,2022.0,9500.0
Jeżyce Podolany ul. Druskienicka,Poznań,4.0,52.4469863,16.8890994,290000.0,2.0,31.0,2020.0,9354.838709677419
Nowe Miasto Rataje,Poznań,4.0,52.3901295,16.9535909,320928.0,2.0,38.48,2022.0,8340.12474012474
Grunwald Łazarz,Poznań,4.0,52.40537,16.90232988904303,582822.0,3.0,67.77,1910.0,8600.0
Grunwald,Poznań,4.0,52.404212,16.882542,617000.0,3.0,72.09,2022.0,8558.746011929532
Jeżyce Winiary św. Leonarda,Poznań,2.0,52.4333637,16.911643474999998,610000.0,5.0,78.89,2021.0,7732.285460768158
Wilda,Poznań,1.0,52.3897748,16.9174381,555000.0,3.0,60.3,2018.0,9203.980099502489
Nowe Miasto Rataje,Poznań,3.0,52.3901295,16.9535909,231614.0,1.0,25.98,2022.0,8915.088529638184
Jeżyce Podolany ul. Druskienicka,Poznań,4.0,52.4469863,16.8890994,299900.0,2.0,32.0,2020.0,9371.875
Nowe Miasto Malta ul. Katowicka,Poznań,3.0,52.3973449,16.9619394,443362.5,3.0,50.67,2022.0,8750.0
Grunwald Łazarz,Poznań,4.0,52.40537,16.90232988904303,270000.0,1.0,40.0,1970.0,6750.0
Stare Miasto Naramowice,Poznań,0.0,52.4496489,16.9494082,599000.0,4.0,76.0,2020.0,7881.578947368421
Nowe Miasto Malta ul. Katowicka,Poznań,4.0,52.3973449,16.9619394,358622.5,2.0,38.77,2022.0,9250.0
Grunwald Górczyn ul. Ceglana,Poznań,1.0,52.3709933,16.8631459,478420.0,2.0,50.36,2020.0,9500.0
Nowe Miasto Malta ul. Katowicka,Poznań,5.0,52.3973449,16.9619394,358622.5,2.0,38.77,2022.0,9250.0
Nowe Miasto Polanka 2,Poznań,0.0,52.39975875,16.954659974486166,708792.0,4.0,84.38,2020.0,8400.0
Wilda ul. Rolna,Poznań,0.0,52.3852208,16.9171864,480000.0,3.0,55.0,2015.0,8727.272727272728
Nowe Miasto Rataje,Poznań,1.0,52.3901295,16.9535909,384621.0,3.0,47.26,2022.0,8138.404570461278
Nowe Miasto Rataje,Poznań,0.0,52.3901295,16.9535909,241521.0,1.0,25.97,2021.0,9300.0
Nowe Miasto Malta ul. Katowicka,Poznań,5.0,52.3973449,16.9619394,358622.5,2.0,38.77,2022.0,9250.0
Wilda Górna Wilda ul. Przemysłowa,Poznań,0.0,52.392868,16.9194578,423000.0,2.0,45.0,2018.0,9400.0
Stare Miasto Winogrady,Poznań,10.0,52.4348647,16.9383531,250000.0,1.0,32.0,1980.0,7812.5
Nowe Miasto Malta ul. Katowicka,Poznań,2.0,52.3973449,16.9619394,443362.5,3.0,50.67,2022.0,8750.0
Nowe Miasto Rataje ul. Milczańska,Poznań,0.0,52.3970234,16.9620606,460400.0,3.0,56.31,2021.0,8176.167643402592
Nowe Miasto Malta,Poznań,1.0,52.40739345,16.979467067544743,440000.0,2.0,52.4,2010.0,8396.946564885497
Stare Miasto Naramowice Karpia,Poznań,0.0,52.4449107,16.9490349,355000.0,2.0,41.92,2021.0,8468.511450381679
Nowe Miasto Rataje,Poznań,7.0,52.3901295,16.9535909,298263.0,2.0,35.23,2022.0,8466.16520011354
Grunwald Górczyn ul. Ceglana,Poznań,3.0,52.3709933,16.8631459,375268.0,2.0,40.79,2020.0,9200.0
Grunwald Górczyn ul. Ceglana,Poznań,3.0,52.3709933,16.8631459,995448.0,4.0,112.48,2020.0,8850.0
Nowe Miasto Malta ul. Katowicka,Poznań,2.0,52.3973449,16.9619394,308750.0,2.0,32.5,2022.0,9500.0
Nowe Miasto Polanka 2,Poznań,1.0,52.39975875,16.954659974486166,368949.6,2.0,41.04,2020.0,8990.0
Jeżyce Wola ul. Janusza Meissnera,Poznań,3.0,52.4181388,16.8637337,658455.9,4.0,82.41,2022.0,7990.000000000001
wielkopolskie,Poznań,0.0,52.4006632,16.91973259178088,505344.0,3.0,60.16,2021.0,8400.0
Nowe Miasto Malta ul. Katowicka,Poznań,6.0,52.3973449,16.9619394,712965.0,4.0,86.42,2022.0,8250.0
Grunwald Marcelin ul. Marcelińska,Poznań,7.0,52.4046965,16.8851851,890000.0,4.0,99.19,2013.0,8972.67869744934
Grunwald Górczyn ul. Ceglana,Poznań,3.0,52.3709933,16.8631459,489458.0,2.0,52.07,2020.0,9400.0
Grunwald Górczyn ul. Ceglana,Poznań,2.0,52.3709933,16.8631459,480148.0,2.0,52.19,2020.0,9200.0
Stare Miasto,Poznań,3.0,52.4087213,16.9336538,409000.0,2.0,48.0,1930.0,8520.833333333334
Jeżyce Podolany ul. Jasielska,Poznań,2.0,52.4425069,16.8935656,389000.0,2.0,41.86,2020.0,9292.881032011466
Stare Miasto Centrum Rybaki 1,Poznań,1.0,52.403193,16.9328857,397720.0,1.0,48.8,2018.0,8150.000000000001
Grunwald Górczyn ul. Stanisława Knapowskiego,Poznań,3.0,52.3849227,16.8886399,490000.0,2.0,53.5,2016.0,9158.878504672897
Jeżyce ul. św. Wawrzyńca 11,Poznań,5.0,52.4201252,16.8956979,859716.0,4.0,100.2,2022.0,8580.0
Grunwald Łazarz Marcelego Mottego,Poznań,4.0,52.3941459,16.9055246,418600.0,2.0,49.83,1920.0,8400.561910495686
Nowe Miasto Malta Katowicka,Poznań,1.0,52.3973449,16.9619394,292500.0,2.0,32.5,2022.0,9000.0
Nowe Miasto Rataje,Poznań,3.0,52.3901295,16.9535909,249000.0,1.0,29.73,1970.0,8375.378405650858
Stare Miasto Winogrady ul. Serbska,Poznań,0.0,52.4309699,16.9547247,395000.0,2.0,44.0,2008.0,8977.272727272728
Nowe Miasto Malta ul. Katowicka,Poznań,1.0,52.3973449,16.9619394,405195.0,2.0,47.67,2022.0,8500.0
Jeżyce Winiary,Poznań,1.0,52.42260185,16.917530008421338,566835.0,4.0,71.3,2022.0,7950.0
Stare Miasto Centrum ul. Mieczysława Niedziałkowskiego,Poznań,1.0,52.3993455,16.9246072,707200.0,3.0,83.2,2020.0,8500.0
Nowe Miasto Rataje,Poznań,1.0,52.3901295,16.9535909,260026.0,1.0,30.34,2022.0,8570.402109426499
Jeżyce Startowa,Poznań,1.0,52.4260879,16.8591226,578534.0,3.0,67.0,2021.0,8634.835820895523
Grunwald ul. Słoneczna,Poznań,4.0,52.3930812,16.8740905,499000.0,2.0,53.0,2011.0,9415.094339622641
Nowe Miasto Malta ul. Katowicka,Poznań,5.0,52.3973449,16.9619394,312930.0,2.0,32.94,2022.0,9500.0
Stare Miasto Trójpole Piątkowska/Trójpole,Poznań,3.0,52.4006632,16.91973259178088,880000.0,4.0,96.85,2020.0,9086.215797625195
Stare Miasto Centrum,Poznań,2.0,52.3601021,16.849834118146603,363308.0,2.0,39.49,2019.0,9200.0
Nowe Miasto Malta Milczańska,Poznań,5.0,52.3970234,16.9620606,511350.0,3.0,62.7,2021.0,8155.502392344497
Jeżyce ul. św. Wawrzyńca 11,Poznań,1.0,52.4201252,16.8956979,461291.8,3.0,57.02,2022.0,8089.999999999999
Grunwald ul. Rembertowska,Poznań,3.0,52.3870691,16.8687183,370000.0,2.0,41.18,2019.0,8984.944147644488
Jeżyce Winiary ul. Piątkowska,Poznań,1.0,52.4006632,16.91973259178088,595355.0,4.0,71.3,2021.0,8350.0
Jeżyce Winiary Wyłom,Poznań,2.0,52.4331,16.9162675,473200.0,3.0,56.0,2020.0,8450.0
Nowe Miasto Malta Katowicka,Poznań,4.0,52.3973449,16.9619394,358622.0,2.0,38.77,2022.0,9249.987103430487
Jeżyce Wola ul. Janusza Meissnera,Poznań,4.0,52.4181388,16.8637337,684743.0,4.0,85.7,2022.0,7990.0
wielkopolskie,Poznań,0.0,52.4006632,16.91973259178088,213620.0,1.0,29.4,2021.0,7265.986394557824
Nowe Miasto Malta ul. Katowicka,Poznań,2.0,52.3973449,16.9619394,443362.5,3.0,50.67,2022.0,8750.0
Nowe Miasto Malta ul. Katowicka,Poznań,4.0,52.3973449,16.9619394,443362.5,3.0,50.67,2022.0,8750.0
Stare Miasto Winogrady,Poznań,3.0,52.4348647,16.9383531,259000.0,1.0,32.0,1980.0,8093.75
Nowe Miasto Malta ul. Katowicka,Poznań,3.0,52.3973449,16.9619394,358622.5,1.0,38.77,2022.0,9250.0
Nowe Miasto Malta ul. Katowicka,Poznań,0.0,52.3973449,16.9619394,300625.0,2.0,32.5,2022.0,9250.0
Jeżyce Podolany,Poznań,2.0,52.456781,16.887939,275000.0,2.0,30.0,2020.0,9166.666666666666
Stare Miasto Winogrady os. Przyjaźni,Poznań,2.0,52.4006632,16.91973259178088,398000.0,3.0,46.6,1979.0,8540.772532188841
wielkopolskie,Poznań,2.0,52.4006632,16.91973259178088,424000.0,3.0,50.0,2020.0,8480.0
Nowe Miasto Malta abpa Walentego Dymka,Poznań,3.0,52.3938613,16.9910647,314669.0,2.0,34.77,2021.0,9050.014380212826
Jeżyce Wola ul. Janusza Meissnera,Poznań,4.0,52.4181388,16.8637337,391453.8,2.0,47.22,2022.0,8290.0
Nowe Miasto Starołęka ul. Starołęcka 42,Poznań,4.0,52.3692966,16.9323233,797220.0,4.0,92.7,2020.0,8600.0
Stare Miasto Naramowice ul. Karpia,Poznań,4.0,52.4449107,16.9490349,409000.0,2.0,48.0,2020.0,8520.833333333334
Jeżyce,Poznań,2.0,52.413045,16.9022122,567433.0,3.0,68.94,2021.0,8230.823904844792
Stare Miasto Piątkowo,Poznań,2.0,52.4006632,16.91973259178088,435000.0,3.0,48.1,2020.0,9043.659043659043
Nowe Miasto Rataje,Poznań,2.0,52.3901295,16.9535909,255475.0,1.0,30.34,2022.0,8420.402109426499
Grunwald Górczyn ul. Ceglana,Poznań,3.0,52.3709933,16.8631459,642875.0,3.0,69.5,2020.0,9250.0
Stare Miasto,Poznań,3.0,52.4087213,16.9336538,419178.24,2.0,49.96,1860.0,8390.277021617294
Stare Miasto Piątkowo,Poznań,2.0,52.4006632,16.91973259178088,290000.0,1.0,31.8,2000.0,9119.496855345911
wielkopolskie,Poznań,2.0,52.4006632,16.91973259178088,424000.0,2.0,50.0,2020.0,8480.0
Stare Miasto Centrum ul. Garbary Szyperska Centrum Stare Miasto,Poznań,2.0,52.4006632,16.91973259178088,543071.0,3.0,60.44,2020.0,8985.291197882198
Stare Miasto Centrum ul. Mieczysława Niedziałkowskiego,Poznań,4.0,52.3993455,16.9246072,575920.0,3.0,62.6,2020.0,9200.0
Jeżyce,Poznań,5.0,52.413045,16.9022122,358733.38,2.0,42.77,2021.0,8387.500116904372
Nowe Miasto Malta ul. Katowicka,Poznań,2.0,52.3973449,16.9619394,443362.5,3.0,50.67,2022.0,8750.0
Stare Miasto Centrum ul. Mieczysława Niedziałkowskiego,Poznań,4.0,52.3993455,16.9246072,575920.0,3.0,62.6,2020.0,9200.0
Grunwald Łazarz,Poznań,3.0,52.40537,16.90232988904303,924180.0,4.0,109.2,1928.0,8463.186813186812
Jeżyce Strzeszyn Tadeusza Mikke,Poznań,0.0,52.4441182,16.8670278,398500.0,2.0,47.42,2019.0,8403.627161535216
Stare Miasto Naramowice Karpia,Poznań,1.0,52.4449107,16.9490349,599000.0,4.0,73.8,2011.0,8116.531165311653
Stare Miasto Centrum,Poznań,3.0,52.3601021,16.849834118146603,384337.5,2.0,41.55,2019.0,9250.0
Grunwald Łazarz Marcelego Mottego,Poznań,4.0,52.3941459,16.9055246,330310.0,1.0,38.86,1920.0,8500.0
Nowe Miasto Polanka 2,Poznań,4.0,52.39975875,16.954659974486166,718707.0,4.0,82.61,2020.0,8700.0
Nowe Miasto Rataje ul. Wagrowska,Poznań,3.0,52.3789966,16.9442442,359456.0,3.0,44.35,2022.0,8104.983089064262
Nowe Miasto Rataje ul. Wagrowska,Poznań,5.0,52.3789966,16.9442442,359235.0,3.0,44.35,2022.0,8100.0
Nowe Miasto Polanka 2,Poznań,3.0,52.39975875,16.954659974486166,710446.0,4.0,82.61,2020.0,8600.0
Nowe Miasto Malta Katowicka,Poznań,6.0,52.3973449,16.9619394,550930.0,3.0,59.65,2022.0,9236.0435875943
Nowe Miasto Polanka 2,Poznań,4.0,52.39975875,16.954659974486166,718707.0,4.0,82.61,2020.0,8700.0
Nowe Miasto Główna Smolna 10,Poznań,0.0,52.4220737,16.9664866,189440.0,1.0,25.6,2020.0,7400.0
Nowe Miasto Polanka 2,Poznań,4.0,52.39975875,16.954659974486166,718707.0,4.0,82.61,2020.0,8700.0
Grunwald Górczyn ul. Kazimierza Jarochowskiego,Poznań,2.0,52.3921121,16.8913462,419000.0,2.0,46.14,2012.0,9081.057650628522
Grunwald ul. Budziszyńska,Poznań,2.0,52.4006632,16.91973259178088,726804.0,1.0,83.33,2021.0,8721.996879875194
Nowe Miasto Malta ul. Katowicka,Poznań,3.0,52.3973449,16.9619394,429887.5,3.0,49.13,2022.0,8750.0
Jeżyce Winiary,Poznań,2.0,52.42260185,16.917530008421338,1100000.0,6.0,136.47,2020.0,8060.379570601597
Nowe Miasto Malta abp. Walentego Dymka,Poznań,4.0,52.3938613,16.9910647,348770.0,2.0,40.0,2021.0,8719.25
Stare Miasto Winogrady os. Wichrowe Wzgórze,Poznań,10.0,52.4382525,16.9309569,259000.0,1.0,32.0,1980.0,8093.75
Nowe Miasto Rataje,Poznań,4.0,52.3901295,16.9535909,334703.0,2.0,39.85,2022.0,8399.071518193225
Stare Miasto Trójpole Piątkowska/Trójpole,Poznań,2.0,52.4006632,16.91973259178088,965000.0,4.0,115.86,2020.0,8329.017780079406
Stare Miasto Naramowice Karpia,Poznań,1.0,52.4449107,16.9490349,599000.0,4.0,73.8,2011.0,8116.531165311653
Stare Miasto Naramowice Karpia,Poznań,1.0,52.4449107,16.9490349,429000.0,2.0,45.37,2011.0,9455.587392550144
Jeżyce ul. św. Wawrzyńca 11,Poznań,3.0,52.4201252,16.8956979,469062.3,2.0,56.31,2022.0,8330.0
Stare Miasto Centrum Garbary 95,Poznań,3.0,52.4121145,16.9385121,845000.0,3.0,89.11,2008.0,9482.661878577039
Nowe Miasto Rataje Wagrowska,Poznań,3.0,52.3789966,16.9442442,294021.0,2.0,35.23,2022.0,8345.756457564576
Nowe Miasto Malta ul. Katowicka,Poznań,0.0,52.3973449,16.9619394,430695.0,3.0,50.67,2022.0,8500.0
Praga-Południe Grochowska,Warszawa,3.0,52.2497745,21.1068857,240548.0,1.0,24.38,2021.0,9866.611977030354
Bemowo,Warszawa,1.0,52.2389738,20.9132881,429000.0,1.0,40.0,1999.0,10725.0
Śródmieście,Warszawa,0.0,52.2328098,21.019067,375000.0,1.0,29.0,1968.0,12931.034482758621
Praga-Południe,Warszawa,1.0,52.2373961,21.0712578,393800.0,1.0,35.8,2021.0,11000.0
Ursynów ul. Nowoursynowska,Warszawa,0.0,52.16658235,21.04068566034108,869000.0,3.0,67.4,2008.0,12893.175074183975
Ochota Stara Ochota,Warszawa,3.0,52.21691,20.97827,950000.0,3.0,72.0,1960.0,13194.444444444445
Wola Kłopot,Warszawa,1.0,52.2572165,20.9777793,865000.0,2.0,51.59,2020.0,16766.81527427796
Praga-Południe Mlądzka,Warszawa,4.0,52.2319581,21.0067249,670000.0,2.0,50.0,2018.0,13400.0
Wola,Warszawa,1.0,52.2362379,20.9547815,530000.0,1.0,37.0,2003.0,14324.324324324325
Ochota Grójecka,Warszawa,4.0,52.211874,20.977725,319000.0,1.0,23.0,1960.0,13869.565217391304
Białołęka,Warszawa,1.0,52.3196649,21.0211773,430336.0,1.0,33.62,2019.0,12800.000000000002
Wola Mirów Jaktorowska,Warszawa,4.0,52.2342783,20.978731,420000.0,1.0,26.8,2017.0,15671.641791044776
Wola Mirów Srebrna,Warszawa,9.0,52.2270648,20.9879443,519000.0,2.0,35.5,1963.0,14619.718309859154
Praga-Południe Saska Kępa Międzynarodowa,Warszawa,1.0,52.2333644,21.0678467,515000.0,2.0,37.5,1970.0,13733.333333333334
Wilanów ul. Adama Branickiego,Warszawa,0.0,52.154572,21.0706211,1388000.0,3.0,110.8,2015.0,12527.075812274368
Śródmieście ul. Grzybowska,Warszawa,6.0,52.2357458,20.993720703559504,430000.0,2.0,28.0,1980.0,15357.142857142857
Praga-Południe Gocław ul. gen. Tadeusza Bora-Komorowskiego,Warszawa,1.0,52.2319581,21.0067249,630000.0,2.0,43.89,2020.0,14354.066985645934
Mokotów,Warszawa,7.0,52.1939874,21.0457809,916860.0,3.0,65.0,2018.0,14105.538461538461
Wilanów Sarmacka,Warszawa,1.0,52.1656517,21.0767961,1250000.0,3.0,94.83,2007.0,13181.482653168829
Ursynów,Warszawa,2.0,52.141039,21.0323214,875000.0,3.0,72.0,2001.0,12152.777777777777
Żoliborz Rydygiera,Warszawa,1.0,52.2590164,20.9919642,518100.0,1.0,31.4,2020.0,16500.0
Ursynów Wyczółki ul. Kłobucka,Warszawa,3.0,52.1599734,20.990916185264226,840000.0,3.0,66.0,2018.0,12727.272727272728
Wola,Warszawa,6.0,52.2362379,20.9547815,1930000.0,5.0,120.0,2020.0,16083.333333333334
Wilanów Piechoty Łanowej,Warszawa,1.0,52.1728323,21.0851058,4150000.0,6.0,257.92,2020.0,16090.260545905707
Targówek,Warszawa,9.0,52.2751918,21.0580854,315000.0,1.0,30.5,1973.0,10327.868852459016
Praga-Północ Ząbkowska,Warszawa,5.0,52.2548127,21.0478273,1150000.0,3.0,79.0,2019.0,14556.962025316456
Mokotów ul. Wyględowska,Warszawa,1.0,52.1950111,20.9852946,1228000.0,3.0,78.6,2006.0,15623.409669211196
Mokotów Sadyba Jana III Sobieskiego,Warszawa,4.0,52.2174171,21.0354469,955241.0,4.0,82.0,2021.0,11649.280487804877
Mokotów ul. Białego Dębu 1,Warszawa,2.0,52.183924,21.042562,1469300.0,4.0,91.63,2021.0,16035.141329258977
Praga-Północ,Warszawa,2.0,52.2648843,21.0273442,380000.0,1.0,30.0,1960.0,12666.666666666666
Mokotów MARINA ul. Rajska,Warszawa,1.0,52.1923474,20.9893179,1404000.0,5.0,108.36,2007.0,12956.810631229237
Wola Odolany,Warszawa,10.0,52.2143854,20.9478636,959373.0,3.0,74.37,2021.0,12900.0
Targówek Bródno Piotra Wysockiego,Warszawa,9.0,52.2900258,21.0300729,315000.0,1.0,30.5,1974.0,10327.868852459016
Wola ul. Marcina Kasprzaka,Warszawa,10.0,52.227298450000006,20.953014207365527,360000.0,1.0,31.0,2021.0,11612.90322580645
Ochota,Warszawa,3.0,52.212225,20.9726299,328500.0,2.0,24.0,1970.0,13687.5
Ochota ul. Mątwicka,Warszawa,1.0,52.2319581,21.0067249,1250000.0,4.0,94.4,2019.0,13241.525423728814
Bielany Młociny Lekka,Warszawa,7.0,52.2861129,20.9272115,745000.0,2.0,48.94,2020.0,15222.721700040867
Bielany ul. Rudzka 5,Warszawa,5.0,52.27851165,20.9734368,676300.0,2.0,52.89,2021.0,12786.916241255436
Wilanów Sarmacka,Warszawa,1.0,52.1656517,21.0767961,1150000.0,3.0,93.2,2009.0,12339.055793991416
Żoliborz,Warszawa,0.0,52.2675944,20.9796975,1150000.0,3.0,70.85,2016.0,16231.47494707128
Wilanów Miasteczo Wilanów ul. Sarmacka,Warszawa,3.0,52.1676858,21.0753396,1550000.0,4.0,119.48,2008.0,12972.882490793438
Wola Kolska 9,Warszawa,2.0,52.2506604,20.9768777,538000.0,2.0,33.33,2019.0,16141.614161416142
Targówek Trocka,Warszawa,2.0,52.2753464,21.0554496,330000.0,1.0,36.0,1990.0,9166.666666666666
Centrum,Warszawa,4.0,52.2311577,21.0100632,769000.0,2.0,46.1,1966.0,16681.12798264642
Mokotów ul. Domaniewska 34B,Warszawa,7.0,52.1839266,21.008725,721600.0,2.0,47.62,2022.0,15153.29693406132
Mokotów,Warszawa,1.0,52.1939874,21.0457809,620000.0,2.0,38.6,2020.0,16062.176165803108
Śródmieście Śródmieście Południowe,Warszawa,5.0,52.2222528,21.0156995,2400000.0,5.0,144.0,1912.0,16666.666666666668
Bielany,Warszawa,0.0,52.2776126,20.9472054,518700.0,2.0,39.9,2022.0,13000.0
Żoliborz ul. Kaliny Jędrusik,Warszawa,0.0,52.2571792,20.9629941,915000.0,3.0,61.19,2015.0,14953.423762052624
Wola Ożarowska,Warszawa,4.0,52.2465852,20.9546547,429000.0,1.0,31.0,1951.0,13838.709677419354
Mokotów,Warszawa,6.0,52.1939874,21.0457809,585000.0,3.0,42.94,1970.0,13623.660922217048
Mokotów,Warszawa,2.0,52.1939874,21.0457809,575000.0,2.0,44.61,1912.0,12889.486662183368
Wola,Warszawa,10.0,52.2362379,20.9547815,619000.0,4.0,54.0,2020.0,11462.962962962964
Ochota,Warszawa,3.0,52.212225,20.9726299,1210000.0,4.0,80.8,2015.0,14975.247524752476
Śródmieście ul. Tytusa Chałubińskiego,Warszawa,4.0,52.2253388,21.0035694,769000.0,2.0,46.1,1966.0,16681.12798264642
Żoliborz,Warszawa,1.0,52.2675944,20.9796975,580000.0,2.0,39.5,1955.0,14683.54430379747
Ursynów Nowoursynowska,Warszawa,5.0,52.16658235,21.04068566034108,997000.0,3.0,79.0,2008.0,12620.253164556962
Wola Pańska,Warszawa,10.0,52.230245,20.9872991,483000.0,2.0,37.2,1968.0,12983.870967741934
Śródmieście Stare Miasto,Warszawa,3.0,52.2328098,21.019067,1700000.0,3.0,127.0,1956.0,13385.826771653543
Praga-Południe Grochów Fundamentowa,Warszawa,3.0,52.2386238,21.0818602,768000.0,3.0,63.1,2011.0,12171.156893819334
Wilanów,Warszawa,0.0,52.1530829,21.1104411,1022750.0,3.0,82.0,2006.0,12472.560975609756
Ursynów Kłobucka Central Park,Warszawa,4.0,52.1599734,20.990916185264226,850000.0,3.0,71.0,2015.0,11971.830985915492
Ochota,Warszawa,0.0,52.212225,20.9726299,418000.0,1.0,32.0,1951.0,13062.5
Wilanów Urodzajna,Warszawa,1.0,52.1692344,21.0789978,2800000.0,4.0,178.8,2005.0,15659.955257270693
Śródmieście,Warszawa,3.0,52.2328098,21.019067,1390000.0,4.0,101.0,1965.0,13762.376237623763
Śródmieście,Warszawa,10.0,52.2328098,21.019067,624987.0,2.0,44.0,1970.0,14204.25
Ochota,Warszawa,4.0,52.212225,20.9726299,319000.0,1.0,23.0,1967.0,13869.565217391304
Wola,Warszawa,2.0,52.2362379,20.9547815,450000.0,1.0,42.0,1963.0,10714.285714285714
Śródmieście,Warszawa,2.0,52.2328098,21.019067,475000.0,2.0,35.0,1952.0,13571.42857142857
Praga-Południe ul. Mińska 25c,Warszawa,2.0,52.2498237,21.0589502,375000.0,1.0,25.0,2014.0,15000.0
Mokotów ul. Augustówka,Warszawa,2.0,52.18626545,21.072322474777074,325000.0,1.0,29.0,2003.0,11206.896551724138
Śródmieście Śródmieście Północne ul. Świętokrzyska 16,Warszawa,5.0,52.2353714,21.0105726,1410500.0,4.0,92.0,1950.0,15331.521739130434
Śródmieście ul. Grzybowska,Warszawa,10.0,52.2357458,20.993720703559504,550000.0,2.0,38.8,1968.0,14175.257731958764
Mokotów Stegny Marsylska,Warszawa,8.0,52.1755894,21.0513959,783900.0,4.0,67.0,1975.0,11700.0
Śródmieście,Warszawa,1.0,52.2328098,21.019067,2750000.0,5.0,169.4,1930.0,16233.766233766233
Ochota,Warszawa,0.0,52.212225,20.9726299,1150000.0,4.0,90.0,2002.0,12777.777777777777
Śródmieście,Warszawa,2.0,52.2328098,21.019067,475500.0,1.0,35.0,1953.0,13585.714285714286
Żoliborz,Warszawa,2.0,52.2675944,20.9796975,1041456.0,3.0,66.76,2014.0,15599.999999999998
Śródmieście Emilii Plater,Warszawa,3.0,52.2268815,21.005221879494137,1390000.0,4.0,101.0,1965.0,13762.376237623763
Mokotów Wyględów,Warszawa,7.0,52.19513205,20.996452781843846,404000.0,1.0,29.6,1973.0,13648.648648648648
Praga-Południe,Warszawa,1.0,52.2373961,21.0712578,1160000.0,3.0,78.0,2010.0,14871.794871794871
Bielany ul. Marymoncka,Warszawa,7.0,52.30015375,20.944642256299133,325000.0,1.0,27.0,1969.0,12037.037037037036
Bemowo,Warszawa,0.0,52.2389738,20.9132881,2150000.0,4.0,135.16,2007.0,15907.073098549867
Mokotów Katalońska,Warszawa,9.0,52.1750539,21.0535694,329000.0,1.0,31.0,1979.0,10612.90322580645
Ochota ul. Budki Szczęśliwickie,Warszawa,0.0,52.2319581,21.0067249,799000.0,3.0,66.66,2020.0,11986.198619861987
Mokotów Sadyba Jana III Sobieskiego,Warszawa,1.0,52.2174171,21.0354469,514350.0,2.0,38.1,1973.0,13500.0
Ursynów Natolin,Warszawa,7.0,52.1402821,21.0563452,729000.0,3.0,58.0,2006.0,12568.965517241379
Wilanów ul. Sarmacka,Warszawa,1.0,52.1656517,21.0767961,1153400.0,3.0,89.4,2006.0,12901.565995525727
Ursynów,Warszawa,1.0,52.141039,21.0323214,1200000.0,4.0,91.0,1988.0,13186.813186813188
Ursus,Warszawa,4.0,52.1960985,20.8828989,989000.0,3.0,75.6,2001.0,13082.010582010584
Mokotów Śródziemnomorska,Warszawa,2.0,52.2319581,21.0067249,959000.0,3.0,74.0,2019.0,12959.45945945946
Mokotów ul. Domaniewska 34B,Warszawa,2.0,52.1839266,21.008725,428100.0,1.0,29.8,2022.0,14365.771812080537
Białołęka,Warszawa,0.0,52.3196649,21.0211773,320251.0,1.0,29.93,2021.0,10700.0
Mokotów Dolny Mokotów,Warszawa,4.0,52.1964999,21.0463338,498000.0,1.0,33.48,1960.0,14874.551971326166
Mokotów ul. Bokserska,Warszawa,0.0,52.1696586,20.9970149,399000.0,1.0,32.37,2022.0,12326.227988878592
Mokotów Stegny,Warszawa,9.0,52.18897335,21.039847434774263,334000.0,1.0,31.0,1979.0,10774.193548387097
Mokotów ul. Domaniewska 34B,Warszawa,5.0,52.1839266,21.008725,454800.0,1.0,30.07,2022.0,15124.709012304622
Ochota al. Aleje Jerozolimskie,Warszawa,10.0,52.2274779,20.9993834,1250000.0,4.0,102.0,1999.0,12254.901960784313
Mokotów Stegny,Warszawa,0.0,52.18897335,21.039847434774263,1351840.0,3.0,84.49,2021.0,16000.000000000002
