50.0848375, 19.956641, Grzegórzki
50.0143773, 20.0197961, Bieżanów-Prokocim
50.0890016, 19.9635853, Prądnik Czerwony
50.0050868, 19.8770531, Dębniki
50.0147132, 19.9133704, Łagiewniki-Borek Fałęcki
50.0487384, 19.9246058, Dębniki
50.0862877, 19.9676503, Prądnik Czerwony
50.0585718, 19.9761686, Grzegórzki
51.728259, 18.5076219, Prądnik Biały
49.9966508, 19.8693201, Dębniki
50.0812886, 20.0011253, Nowa Huta
50.0405817, 19.9829974, Podgórze
50.0237189, 20.013068, Bieżanów-Prokocim
50.0951792, 19.988752, Mistrzejowice
50.0663453, 19.9697466, Grzegórzki
50.0797342, 20.0327324, Nowa Huta
50.08268, 19.938796, Prądnik Biały
50.0742702, 20.0268877, Nowa Huta
50.0581978, 19.9784635, Grzegórzki
50.0889488, 20.0045409, Mistrzejowice
50.0594355, 19.9419231, Stare Miasto
50.0751113, 19.9316778, Krowodrza
50.0470405, 19.9635731, Podgórze
50.0775785, 19.8838725, Bronowice
50.1231496, 20.0684962, Krowodrza
50.0118527, 19.9098732, Łagiewniki-Borek Fałęcki
50.0222961, 19.9575206, Podgórze Duchackie
50.4533404, 30.3194027, Podgórze Duchackie
50.0373744, 19.9848187, Podgórze
50.0706173, 20.0450223, Nowa Huta
50.0758896, 19.9056573, Bronowice
50.0477985, 19.9424879, Stare Miasto
50.0574115, 19.9766744, Grzegórzki
50.0716873, 19.9551456, Stare Miasto
50.0621921, 19.8898476, Zwierzyniec
50.0840009, 19.9714334, Grzegórzki
50.0721941, 20.009561, Nowa Huta
50.0889903, 19.8637308, Prądnik Czerwony
50.0849586, 19.8949096, Prądnik Biały
50.0306484, 19.9242238, Dębniki
50.0595034, 19.9487795, Grzegórzki
50.1567702, 19.8718737, Zwierzyniec
50.0508854, 19.9642482, Prądnik Biały
50.0913016, 20.0135044, Mistrzejowice
50.0130554, 19.9286071, Podgórze
50.0607345, 19.9503904, Grzegórzki
50.0918768, 19.9610555, Prądnik Czerwony
50.0412351, 19.9444667, Podgórze
50.0484555, 19.9597783, Podgórze
50.0965798, 19.9894546, Mistrzejowice
50.0680796, 20.0265303, Nowa Huta
54.4352384, 16.6168421, Stare Miasto
50.0083742, 19.9639699, Podgórze Duchackie
50.090794, 19.9267842, Prądnik Biały
50.0724054, 19.9489313, Bronowice
50.0876865, 19.9169975, Prądnik Biały
50.0937742, 19.9478821, Prądnik Biały
50.0966423, 20.0137673, Mistrzejowice
50.0819988, 19.9702721, Prądnik Czerwony
50.0660046, 19.9448817, Stare Miasto
50.0426104, 19.946315, Podgórze
50.0600489, 19.8471648, Stare Miasto
50.1225784, 19.903682, Prądnik Biały
50.0672614, 20.0500864, Nowa Huta
50.0334253, 19.9222767, Dębniki
50.0634733, 19.9286165, Stare Miasto
50.0164233, 19.8869792, Dębniki
50.0567782, 19.9471322, Stare Miasto
50.0904982, 19.979064, Prądnik Czerwony
50.0449121, 19.9182018, Dębniki
49.999616, 19.8965789, Dębniki
50.0787276, 19.9251684, Krowodrza
50.0257067, 19.9693141, Podgórze Duchackie
50.0099904, 19.7721908, Podgórze
50.0113304, 19.9629546, Podgórze Duchackie
50.0587655, 19.9505395, Stare Miasto
50.0662222, 20.0509596, Stare Miasto
50.0600265, 19.9760088, Podgórze
50.0835555, 19.9444674, Prądnik Biały
50.058983, 19.9670934, Grzegórzki
50.2337796, 19.9937876, Łagiewniki-Borek Fałęcki
50.0899957, 19.9633275, Prądnik Czerwony
50.0794499, 20.0310284, Nowa Huta
50.0732166, 19.9680316, Prądnik Czerwony
50.0511064, 19.9466384, Stare Miasto
50.0276463, 19.9298108, Podgórze
50.0181453, 19.9825177, Bieżanów-Prokocim
50.0712505, 19.9767742, Prądnik Czerwony
50.024283, 19.9893427, Bieżanów-Prokocim
50.034225, 19.9738035, Podgórze
51.7361111, 18.5291667, Krowodrza
50.0796409, 19.894077, Bronowice
50.0688856, 19.9267351, Stare Miasto
50.0855556, 19.9075636, Prądnik Biały
50.0832683, 19.9294368, Krowodrza
50.0867288, 19.9368245, Prądnik Biały
50.047136, 19.8896389, Zwierzyniec
50.06091, 19.9439081, Prądnik Biały
50.0724347, 19.9291018, Krowodrza
50.0238917, 19.9632851, Podgórze Duchackie
50.1028256, 19.8731776, Prądnik Biały
50.0500118, 19.9686566, Podgórze
50.1330899, 19.8214435, Prądnik Biały
50.1094444, 21.1480556, Bieżanów-Prokocim
50.0205864, 20.0569504, Bieżanów-Prokocim
50.1404876, 19.647539, Nowa Huta
50.02802, 19.9173553, Dębniki
50.0801368, 19.946856, Prądnik Czerwony
50.063859, 19.8884689, Zwierzyniec
49.9855309, 19.8746169, Dębniki
50.0191233, 20.0064651, Bieżanów-Prokocim
50.0666513, 19.95419, Stare Miasto
50.0088402, 20.0110449, Bieżanów-Prokocim
50.1957742, 19.6738546, Stare Miasto
49.9889735, 19.9084494, Swoszowice
49.9884929, 19.911094, Swoszowice
50.0176292, 20.0214733, Bieżanów-Prokocim
50.0932889, 19.5230168, Stare Miasto
50.0916178, 19.9795496, Prądnik Czerwony
50.0018126, 19.9017639, Dębniki
50.0898436, 19.9769142, Prądnik Czerwony
50.0867075, 19.9459731, Prądnik Biały
50.0896047, 20.0194216, Bieńczyce
50.0468664, 19.9510672, Podgórze
50.0415406, 19.9314807, Dębniki
50.0920871, 19.8982842, Bronowice
50.0934354, 20.0219807, Bieńczyce
50.0799299, 20.0665192, Prądnik Biały
50.0572438, 19.9592318, Grzegórzki
50.0570502, 19.9189038, Zwierzyniec
50.0555047, 19.9177456, Zwierzyniec
50.0747126, 19.9323176, Krowodrza
50.0734047, 19.8890998, Bronowice
50.0853948, 20.0218522, Bieńczyce
50.067447, 19.9029341, Krowodrza
50.0899395, 19.9871378, Prądnik Czerwony
50.0649353, 19.9495828, Stare Miasto
50.0312749, 19.895479, Dębniki
50.0714424, 19.9833876, Grzegórzki
50.0788515, 19.928968, Krowodrza
50.0529545, 19.957505, Grzegórzki
50.0764157, 19.8565948, Zwierzyniec
50.0813695, 19.9267377, Krowodrza
50.0790338, 19.9701041, Grzegórzki
50.0114962, 19.9482155, Podgórze Duchackie
50.0832258, 19.9612681, Prądnik Czerwony
50.0834007, 19.9689042, Prądnik Czerwony
50.0231201, 19.9985716, Podgórze Duchackie
49.9714138, 19.7188921, Bieżanów-Prokocim
50.0932142, 19.902039, Bronowice
50.0785556, 19.9210165, Krowodrza
50.0011381, 19.899539, Dębniki
50.0678098, 19.9268383, Stare Miasto
49.985, 19.9441667, Dębniki
50.0724143, 19.9344956, Stare Miasto
50.0835742, 19.9758812, Grzegórzki
50.0891348, 19.9480173, Prądnik Biały
50.0430608, 19.9519714, Podgórze
50.0702065, 19.925674, Krowodrza
50.1067666, 19.9628884, Prądnik Biały
50.0686645, 19.8444411, Zwierzyniec
50.0060091, 20.0114983, Bieżanów-Prokocim
50.0192886, 20.0545379, Bieżanów-Prokocim
50.0697771, 20.0458213, Krowodrza
50.071172, 19.9167654, Krowodrza
50.0842806, 19.9090588, Prądnik Biały
50.0844172, 19.9632329, Prądnik Czerwony
50.0721464, 19.9069847, Krowodrza
50.0230861, 19.9337391, Łagiewniki-Borek Fałęcki
50.0559857, 19.9189418, Zwierzyniec
50.001012, 19.9014249, Dębniki
50.0785933, 19.9765052, Prądnik Czerwony
50.0619268, 19.9796874, Grzegórzki
50.0496526, 19.9258888, Dębniki
50.0904592, 19.9941367, Nowa Huta
50.0114948, 20.0245485, Bieżanów-Prokocim
50.0456807, 19.9282459, Dębniki
50.0380901, 19.9400972, Podgórze
50.0840222, 19.9227367, Zwierzyniec
50.1084981, 19.9566561, Prądnik Biały
50.0662208, 19.8776815, Zwierzyniec
50.0140759, 20.0036046, Bieżanów-Prokocim
50.052459, 19.9610007, Bronowice
50.0276423, 19.9182189, Dębniki
50.0455167, 19.9328981, Dębniki
50.0612043, 19.9275361, Stare Miasto
50.091334, 19.966477, Prądnik Czerwony
50.0402771, 19.9535008, Podgórze
50.0820944, 19.9522201, Prądnik Czerwony
50.0188789, 19.9726444, Podgórze Duchackie
50.1698888, 20.0776196, Podgórze
50.0603347, 19.9480283, Stare Miasto
