address,city,floor,price,rooms,sq,year,price_per_sq
Prądnik Czerwony,Kraków,2.0,349000.0,2.0,37.06,1980.0,9417.161359956826
Nowa Huta,Kraków,3.0,709000.0,2.0,53.4,1926.0,13277.153558052434
Grzegórzki,Kraków,0.0,730000.0,3.0,73.81,2013.0,9890.258772524048
Podgórze,Kraków,4.0,439000.0,3.0,48.2,1980.0,9107.883817427386
Podgórze,Kraków,2.0,543558.0,3.0,53.0,2021.0,10255.811320754718
Bieżanów-Prokocim,Kraków,4.0,290829.0,2.0,37.77,2021.0,7699.999999999999
Nowa Huta,Kraków,1.0,580000.0,3.0,62.0,2014.0,9354.83870967742
Stare Miasto,Kraków,3.0,429000.0,2.0,46.69,2021.0,9188.263011351468
Podgórze Duchackie,Kraków,5.0,546910.0,3.0,60.1,2021.0,9100.0
Bronowice,Kraków,1.0,302111.2,1.0,29.33,2021.0,10300.415956358678
Mistrzejowice,Kraków,1.0,502374.0,4.0,66.12,2020.0,7597.912885662431
Prądnik Biały,Kraków,5.0,418362.0,3.0,46.94,2021.0,8912.697060076694
Prądnik Czerwony,Kraków,2.0,510000.0,3.0,52.83,1980.0,9653.605905735378
Dębniki,Kraków,1.0,529900.0,2.0,54.0,2007.0,9812.962962962964
Prądnik Biały,Kraków,1.0,440000.0,2.0,48.4,2008.0,9090.909090909092
Bieżanów-Prokocim,Kraków,0.0,498312.0,4.0,61.52,2021.0,8100.0
Prądnik Czerwony,Kraków,3.0,680000.0,3.0,61.01,2017.0,11145.713817406982
Mistrzejowice,Kraków,6.0,756284.0,4.0,87.94,2020.0,8600.0
Nowa Huta,Kraków,1.0,305370.0,1.0,26.1,2022.0,11700.0
Podgórze Duchackie,Kraków,7.0,369000.0,2.0,38.86,2021.0,9495.625321667523
Podgórze Duchackie,Kraków,6.0,419000.0,2.0,44.26,2020.0,9466.78716674198
Podgórze,Kraków,1.0,523000.0,3.0,65.38,2022.0,7999.388192107679
Bieżanów-Prokocim,Kraków,6.0,619000.0,3.0,62.5,2014.0,9904.0
Podgórze Duchackie,Kraków,0.0,319000.0,2.0,35.41,2021.0,9008.754589099126
Prądnik Biały,Kraków,4.0,519000.0,2.0,55.67,2014.0,9322.795042213042
Prądnik Biały,Kraków,1.0,528381.0,3.0,57.9,2021.0,9125.751295336788
Stare Miasto,Kraków,9.0,532350.0,3.0,68.25,2018.0,7800.0
Krowodrza,Kraków,1.0,630015.0,3.0,48.5,2020.0,12990.0
Nowa Huta,Kraków,3.0,535200.0,3.0,55.75,2022.0,9600.0
Nowa Huta,Kraków,2.0,295000.0,2.0,27.0,2019.0,10925.925925925923
Dębniki,Kraków,4.0,352644.0,2.0,35.27,2021.0,9998.41224836972
Podgórze Duchackie,Kraków,1.0,749000.0,4.0,88.73,2020.0,8441.338893271723
Dębniki,Kraków,2.0,660000.0,3.0,67.21,2021.0,9819.96726677578
Nowa Huta,Kraków,2.0,335000.0,1.0,38.0,1976.0,8815.78947368421
Mistrzejowice,Kraków,3.0,409530.0,2.0,48.18,2022.0,8500.0
Nowa Huta,Kraków,2.0,468966.0,3.0,49.89,2022.0,9400.0
Grzegórzki,Kraków,4.0,1026066.0,3.0,83.42,2021.0,12300.0
Bronowice,Kraków,3.0,596646.0,2.0,46.98,2022.0,12700.0
Prądnik Biały,Kraków,0.0,315000.0,2.0,37.0,1968.0,8513.513513513513
Łagiewniki-Borek Fałęcki,Kraków,4.0,399000.0,3.0,45.5,2020.0,8769.23076923077
Podgórze,Kraków,0.0,466000.0,3.0,48.8,1970.0,9549.180327868851
Dębniki,Kraków,1.0,397992.0,2.0,43.26,2021.0,9200.0
Prądnik Biały,Kraków,4.0,465000.0,3.0,49.02,2020.0,9485.9241126071
Bieżanów-Prokocim,Kraków,0.0,460000.0,2.0,46.3,2014.0,9935.205183585314
Nowa Huta,Kraków,3.0,350000.0,1.0,36.9,1956.0,9485.09485094851
Grzegórzki,Kraków,7.0,330000.0,2.0,36.0,1980.0,9166.666666666666
Bieżanów-Prokocim,Kraków,4.0,547470.0,4.0,71.1,2021.0,7700.000000000001
Bieżanów-Prokocim,Kraków,1.0,611000.0,3.0,64.0,2018.0,9546.875
Nowa Huta,Kraków,5.0,495000.0,3.0,63.28,2021.0,7822.376738305942
Dębniki,Kraków,3.0,944760.0,3.0,78.73,2015.0,12000.0
Stare Miasto,Kraków,1.0,1000000.0,3.0,78.7,1900.0,12706.480304955528
Dębniki,Kraków,2.0,479000.0,2.0,51.5,1950.0,9300.970873786408
Nowa Huta,Kraków,2.0,265000.0,2.0,32.6,1968.0,8128.83435582822
Podgórze,Kraków,1.0,448810.0,3.0,48.52,2021.0,9250.0
Prądnik Czerwony,Kraków,4.0,350000.0,2.0,37.0,1960.0,9459.45945945946
Nowa Huta,Kraków,2.0,388080.0,2.0,39.6,2022.0,9800.0
Podgórze,Kraków,2.0,410000.0,2.0,34.6,2020.0,11849.71098265896
Dębniki,Kraków,3.0,850000.0,4.0,102.0,2005.0,8333.333333333334
Prądnik Biały,Kraków,2.0,462181.28,3.0,59.82,2021.0,7726.1999331327315
Prądnik Czerwony,Kraków,0.0,362100.0,2.0,37.0,1978.0,9786.486486486489
Bieżanów-Prokocim,Kraków,1.0,590000.0,4.0,56.42,2015.0,10457.284650833037
Podgórze,Kraków,5.0,569000.0,3.0,54.36,2021.0,10467.255334805004
Dębniki,Kraków,2.0,569000.0,3.0,50.7,2020.0,11222.879684418143
Nowa Huta,Kraków,0.0,706800.0,4.0,74.4,2022.0,9500.0
Bieżanów-Prokocim,Kraków,1.0,400411.0,2.0,44.99,2021.0,8900.0
Prądnik Biały,Kraków,4.0,478000.0,3.0,50.9,2021.0,9390.962671905698
Podgórze Duchackie,Kraków,3.0,539000.0,3.0,57.1,2021.0,9439.579684763572
Podgórze Duchackie,Kraków,0.0,449000.0,2.0,47.09,2021.0,9534.933106816734
Mistrzejowice,Kraków,5.0,380000.0,2.0,36.0,2020.0,10555.555555555557
Podgórze,Kraków,1.0,760000.0,5.0,79.6,2015.0,9547.738693467338
Prądnik Czerwony,Kraków,1.0,629942.0,4.0,70.78,2021.0,8900.0
Podgórze,Kraków,2.0,428832.0,2.0,44.67,2023.0,9600.0
Podgórze,Kraków,4.0,649000.0,3.0,61.11,2021.0,10620.1930944199
Krowodrza,Kraków,3.0,585000.0,2.0,53.95,1960.0,10843.373493975903
Prądnik Czerwony,Kraków,5.0,649000.0,2.0,55.21,2020.0,11755.116826661835
Mistrzejowice,Kraków,2.0,497420.0,4.0,65.45,2022.0,7600.0
Prądnik Biały,Kraków,5.0,968688.0,4.0,104.16,2021.0,9300.0
Bieżanów-Prokocim,Kraków,1.0,435744.0,2.0,48.96,2021.0,8900.0
Dębniki,Kraków,0.0,630000.0,4.0,75.0,2022.0,8400.0
Prądnik Biały,Kraków,0.0,442000.0,3.0,48.5,1990.0,9113.40206185567
Grzegórzki,Kraków,3.0,495000.0,3.0,50.0,1964.0,9900.0
Wzgórza Krzesławickie,Kraków,0.0,197028.0,1.0,25.26,2022.0,7799.999999999999
Podgórze,Kraków,3.0,1150000.0,4.0,86.0,2018.0,13372.093023255817
Prądnik Czerwony,Kraków,0.0,480000.0,2.0,49.1,1962.0,9775.967413441957
Stare Miasto,Kraków,4.0,777000.0,3.0,60.74,2008.0,12792.229173526506
Podgórze Duchackie,Kraków,4.0,445993.87,2.0,43.91,2021.0,10157.0
Dębniki,Kraków,1.0,510000.0,3.0,59.8,2010.0,8528.428093645485
Bronowice,Kraków,0.0,568000.0,3.0,71.92,2022.0,7897.664071190211
Nowa Huta,Kraków,4.0,586150.0,3.0,61.7,2022.0,9500.0
Mistrzejowice,Kraków,1.0,699000.0,4.0,72.31,2020.0,9666.71276448624
Mistrzejowice,Kraków,0.0,398320.0,2.0,49.79,2022.0,8000.0
Krowodrza,Kraków,2.0,1050000.0,4.0,81.0,1939.0,12962.962962962964
Grzegórzki,Kraków,1.0,623000.0,3.0,63.28,2021.0,9845.132743362832
Nowa Huta,Kraków,1.0,459700.0,2.0,45.97,2022.0,10000.0
Nowa Huta,Kraków,2.0,553755.0,3.0,63.65,2022.0,8700.0
Nowa Huta,Kraków,2.0,535000.0,1.0,53.0,2000.0,10094.33962264151
Dębniki,Kraków,2.0,425000.0,2.0,48.4,2006.0,8780.99173553719
Mistrzejowice,Kraków,9.0,431910.0,3.0,47.99,2020.0,9000.0
Podgórze,Kraków,1.0,460000.0,2.0,38.0,2015.0,12105.263157894737
Stare Miasto,Kraków,4.0,529000.0,3.0,62.45,2021.0,8470.776621297036
Grzegórzki,Kraków,3.0,844658.0,4.0,78.94,2021.0,10700.0
Mistrzejowice,Kraków,8.0,576000.0,4.0,71.59,1991.0,8045.816454812124
Dębniki,Kraków,2.0,630000.0,3.0,64.0,2020.0,9843.75
Prądnik Biały,Kraków,4.0,968502.0,5.0,104.14,2020.0,9300.0
Prądnik Biały,Kraków,0.0,442000.0,3.0,48.0,1980.0,9208.333333333334
Nowa Huta,Kraków,1.0,255000.0,1.0,20.37,1970.0,12518.40942562592
Podgórze,Kraków,4.0,429000.0,2.0,34.73,2021.0,12352.43305499568
Mistrzejowice,Kraków,3.0,635000.0,3.0,63.51,2020.0,9998.42544481184
Podgórze Duchackie,Kraków,5.0,430636.8,2.0,40.78,2021.0,10560.0
Mistrzejowice,Kraków,4.0,478629.0,3.0,59.09,2022.0,8099.999999999999
Krowodrza,Kraków,4.0,889497.0,3.0,66.42,2020.0,13392.0054200542
Mistrzejowice,Kraków,0.0,512694.0,4.0,65.73,2020.0,7799.999999999999
Prądnik Biały,Kraków,10.0,390000.0,3.0,45.5,1983.0,8571.42857142857
Bronowice,Kraków,5.0,480000.0,3.0,45.0,1974.0,10666.666666666666
Zwierzyniec,Kraków,0.0,458000.0,2.0,51.48,2021.0,8896.658896658897
Prądnik Biały,Kraków,3.0,399000.0,2.0,40.71,2021.0,9801.031687546058
Grzegórzki,Kraków,2.0,629000.0,2.0,47.13,2009.0,13346.0640780819
Grzegórzki,Kraków,2.0,660000.0,3.0,70.0,1965.0,9428.57142857143
Bronowice,Kraków,8.0,475000.0,2.0,40.88,2021.0,11619.373776908024
Nowa Huta,Kraków,0.0,375700.0,2.0,44.0,2022.0,8538.636363636364
Zwierzyniec,Kraków,2.0,915000.0,4.0,92.0,2019.0,9945.652173913044
Stare Miasto,Kraków,4.0,490000.0,2.0,41.5,1910.0,11807.22891566265
Krowodrza,Kraków,4.0,335000.0,1.0,29.45,1930.0,11375.212224108658
Krowodrza,Kraków,0.0,280000.0,1.0,25.51,2021.0,10976.087808702468
Nowa Huta,Kraków,1.0,358000.0,1.0,34.0,2015.0,10529.411764705885
Grzegórzki,Kraków,3.0,495000.0,3.0,50.0,1968.0,9900.0
Krowodrza,Kraków,3.0,599000.0,4.0,64.0,1970.0,9359.375
Podgórze,Kraków,3.0,435000.0,2.0,52.67,1952.0,8258.97095120562
Łagiewniki-Borek Fałęcki,Kraków,3.0,647000.0,3.0,67.0,2020.0,9656.716417910447
Bieńczyce,Kraków,0.0,360000.0,2.0,43.0,1970.0,8372.093023255815
Łagiewniki-Borek Fałęcki,Kraków,1.0,690000.0,3.0,63.0,2020.0,10952.380952380952
Mistrzejowice,Kraków,1.0,354351.0,2.0,40.73,2022.0,8700.0
Wzgórza Krzesławickie,Kraków,0.0,341500.0,2.0,34.2,2019.0,9985.380116959064
Grzegórzki,Kraków,3.0,464702.0,1.0,34.94,2020.0,13300.0
Mistrzejowice,Kraków,1.0,457725.0,3.0,61.03,2022.0,7500.0
Bieżanów-Prokocim,Kraków,1.0,538000.0,3.0,66.0,2005.0,8151.515151515152
Podgórze,Kraków,4.0,501000.0,3.0,56.74,2022.0,8829.749735636235
Podgórze,Kraków,2.0,469000.0,2.0,38.97,2021.0,12034.898639979472
Bieżanów-Prokocim,Kraków,2.0,438252.0,3.0,52.34,2021.0,8373.17539166985
Podgórze Duchackie,Kraków,2.0,540594.0,3.0,66.74,2021.0,8100.000000000001
Krowodrza,Kraków,4.0,540000.0,5.0,67.0,1980.0,8059.701492537313
Podgórze Duchackie,Kraków,3.0,449000.0,3.0,53.0,1980.0,8471.698113207547
Nowa Huta,Kraków,3.0,341200.0,2.0,34.12,2022.0,10000.0
Stare Miasto,Kraków,1.0,1053910.0,3.0,87.1,1930.0,12100.0
Łagiewniki-Borek Fałęcki,Kraków,0.0,899000.0,3.0,82.0,2019.0,10963.414634146342
Mistrzejowice,Kraków,1.0,450528.0,3.0,57.76,2022.0,7800.0
Grzegórzki,Kraków,4.0,933939.0,3.0,75.93,2021.0,12299.999999999998
Nowa Huta,Kraków,2.0,249000.0,1.0,26.1,1954.0,9540.229885057472
Mistrzejowice,Kraków,2.0,399999.0,3.0,47.6,1974.0,8403.340336134454
Mistrzejowice,Kraków,2.0,478629.0,3.0,59.09,2022.0,8099.999999999999
Nowa Huta,Kraków,5.0,415000.0,2.0,39.0,1960.0,10641.02564102564
Dębniki,Kraków,3.0,645000.0,3.0,68.0,2007.0,9485.29411764706
Podgórze,Kraków,1.0,475000.0,3.0,57.88,2021.0,8206.634416033172
Prądnik Biały,Kraków,3.0,520000.0,2.0,47.5,2013.0,10947.368421052632
Prądnik Czerwony,Kraków,4.0,350000.0,1.0,26.62,2012.0,13148.00901577761
Bieńczyce,Kraków,1.0,285000.0,2.0,36.0,1964.0,7916.666666666667
Grzegórzki,Kraków,0.0,265000.0,1.0,20.0,1970.0,13250.0
Podgórze,Kraków,1.0,880000.0,3.0,68.48,2016.0,12850.467289719623
Dębniki,Kraków,2.0,1290000.0,3.0,96.0,1905.0,13437.5
Nowa Huta,Kraków,3.0,655000.0,3.0,70.0,2019.0,9357.142857142857
